"","EGFR","IGFR","SOS","Ras","PI3K","AKT","Raf","Mek","Erk"
"73",36.5750175731918,4.19638952233513,46,36,65,59,42,76,88
"74",38.3045432845081,6.23063389990755,44,36,61,56,38,82,89
"75",36.8388321219484,4.96555542095849,39,51,74,54,28,72,93
"76",34.2786688732195,4.33755913567517,56,50,54,55,39,85,87
"77",40.9105366972668,4.75039981935342,55,43,68,54,31,78,89
"78",39.3153693266196,7.53311407308152,45,48,64,55,41,68,81
"79",40.1575767859229,5.15811929573614,48,50,67,56,41,81,91
"80",32.7698849780089,5.75203917587843,45,54,72,59,39,80,89
"81",39.9879537693333,4.57227599090216,47,44,62,55,39,81,81
"82",31.9127052898629,4.26125167465817,45,52,59,55,37,81,92
"83",35.3998835723584,5.14364736132674,40,52,62,51,46,79,90
"84",32.8831916465708,4.28497812080585,41,43,55,56,34,71,87
"85",30.3762406635861,6.31648566637328,39,46,65,46,40,78,92
"86",42.4663675562607,3.42573269015157,42,42,65,48,36,77,93
"87",35.0398197675437,5.04616108091556,43,44,67,55,31,67,91
"88",36.1459563419348,4.97145618163287,49,39,66,58,37,84,87
"89",35.8391511890652,6.41312880087594,42,48,64,61,28,76,87
"90",38.1600849239382,5.8291930066696,38,43,64,56,45,84,92
"91",41.8011725546186,5.1833520769521,45,54,77,55,42,82,84
"92",42.0434648673004,6.33955700565283,57,40,69,62,32,73,79
"93",33.4491808353182,6.20232912885242,38,50,66,60,37,78,87
"94",32.9246282393104,5.87183554931052,45,51,66,59,34,73,90
"95",32.461987615837,4.88357317088422,43,40,67,57,33,72,89
"96",33.2406853018924,5.34282847957019,39,38,65,56,29,79,80
"97",42.8780712314368,4.01452866344539,51,48,66,66,33,80,91
"98",37.0229376163983,6.12771147545108,49,49,66,58,37,74,88
"99",34.4721544072311,5.2298298513806,44,42,62,60,34,86,91
"100",35.196519684543,5.91857055259843,41,48,67,59,38,77,87
"101",40.2233782192385,4.78592440701089,45,48,66,58,38,80,87
"102",37.7817935052765,2.27818383540053,42,45,64,46,34,75,87
"103",36.0571840594842,3.98573818349481,40,54,72,72,33,76,89
"104",34.7511097135508,4.17085492621217,47,41,65,53,34,81,91
"105",34.4134050109426,5.85770889770664,50,51,60,61,40,80,88
"106",43.1441209091454,4.76148987087444,40,47,62,59,31,72,87
"107",39.8197602328401,4.29675415328306,51,44,69,54,33,84,94
"108",43.0260613477461,2.5478035645495,50,48,62,56,33,87,93
"109",35.7358792827839,6.14799999225363,41,51,60,55,29,79,93
"110",35.9474967305564,5.00206702197966,45,38,65,54,32,77,90
"111",33.9178582057397,5.06093359369888,37,52,68,55,38,80,89
"112",36.2484426198391,3.89496171649311,44,49,57,50,37,87,94
"113",38.4155783983508,5.200684243241,48,61,71,62,40,79,88
"114",41.0768194629943,3.76942231530165,53,51,71,62,40,86,83
"115",38.6925058080509,4.87347259864765,50,57,65,58,34,79,91
"116",38.3679402714437,3.68717387222304,42,43,65,61,35,74,84
"117",40.6928609890627,6.10766495520819,55,48,69,37,30,78,87
"118",40.4414105431814,3.99226245560767,45,59,63,56,46,79,88
"119",37.3197941227823,6.57579983894338,55,53,61,60,33,74,90
"120",34.6500500289741,5.29099302019809,45,53,69,59,46,81,89
"121",40.7235994812321,5.73952990782545,46,33,63,58,22,72,91
"122",37.4165752573105,3.74442551231159,46,49,65,57,29,80,88
"123",42.1318947647097,6.41195113103592,51,48,70,59,41,79,84
"124",35.708077075831,5.73348704705562,41,46,61,58,25,70,89
"125",33.8673112572188,6.28172145133541,42,45,57,54,34,75,86
"126",38.6127385737416,5.89880048039267,42,53,68,54,46,80,84
"127",34.9912420385493,5.53111235905131,42,44,54,51,46,78,90
"128",38.9164168343149,5.78458277656108,49,43,57,57,33,74,90
"129",31.8280304965223,3.81478640251127,43,39,52,55,45,82,90
"130",31.7727097589773,5.34599671894835,47,46,57,47,38,80,89
"131",39.069412519849,3.82712378501247,47,45,59,54,34,76,90
"132",37.9928895315204,4.66295058147761,38,50,70,69,36,80,89
"133",39.6132031268442,3.97580942944105,49,54,58,60,34,77,90
"134",30.9512632533597,6.32480070732534,47,45,61,55,33,71,85
"135",40.6377373105311,5.03747158691007,37,52,61,62,38,81,87
"136",40.6014840964658,4.92265725740495,51,54,52,56,35,75,89
"137",40.0962049778063,4.55947781943839,46,51,63,44,37,75,92
"138",39.3592307685316,5.21425277525075,52,49,60,67,39,81,88
"139",43.3302205413378,4.9881890617011,54,47,75,59,37,79,90
"140",32.6385704595601,4.54690833550966,44,48,63,54,36,81,86
"141",35.250688455608,2.89814764875628,38,44,62,63,39,73,89
"142",38.2291719476509,4.71738069867348,46,45,63,58,38,83,90
"143",34.5790550937573,3.42902569967221,49,44,68,64,33,78,88
"144",37.2566513225635,5.29635860950479,45,46,61,64,26,71,90
"145",39.2387295059192,5.24736127414808,40,43,67,59,35,74,89
"146",35.0389808160067,4.86302160940736,49,44,60,43,38,83,92
"147",38.9713179499059,4.28565923673174,43,43,60,52,32,74,93
"148",38.6497277050291,6.06541393286153,46,48,63,62,40,84,92
"149",34.579811924702,2.97968072913846,45,51,64,63,30,71,87
"150",34.0078608481713,5.50602022922493,45,41,61,56,38,84,90
"151",39.9276719152788,4.38779554389227,51,50,69,58,35,80,82
"152",36.4917304578979,5.02626365772642,42,42,67,52,30,76,89
"153",39.1665753383124,4.74689687291521,36,53,61,58,36,79,91
"154",34.4667441792625,4.02121993897843,44,42,64,55,28,80,84
"155",40.8318810550034,6.58167892916188,42,49,66,50,38,80,86
"156",32.9706683524593,4.73095816095179,48,45,55,52,30,69,85
"157",39.2960220065821,4.49448200639223,52,44,61,57,34,81,89
"158",38.3926077099411,7.07726215224686,50,51,68,48,38,83,93
"159",37.8039798341216,5.66992555440875,46,45,64,60,36,76,87
"160",39.0025680614057,5.20408452300841,43,47,62,51,37,75,92
"161",38.1954018515913,4.96284685598908,54,59,65,56,36,78,81
"162",35.0857869072098,5.11600698685415,51,38,55,64,24,64,85
"163",36.1968612879295,4.74398822825356,42,47,72,58,30,80,94
"164",38.0796386946571,4.32540376020656,46,35,67,60,28,85,90
"165",33.0614017181779,5.94202707906856,45,45,63,55,33,81,91
"166",34.3480911709939,5.49303642251188,50,43,56,56,32,76,91
"167",43.2312843837539,5.44381705349733,48,62,71,58,34,78,86
"168",30.7023231033971,4.93004659158983,42,52,63,58,34,88,94
"169",33.2844821040152,6.30191419547311,54,53,54,57,44,80,92
"170",39.9712992689921,3.6406732879911,54,50,58,67,33,69,89
"171",40.2659855895942,6.55437166696287,48,53,70,61,40,83,90
"172",39.5195567625648,6.44850238928878,38,44,62,63,44,75,86
"173",37.1705759160502,5.92827110798481,50,50,65,66,35,74,91
"174",37.9716341535408,3.69274597203314,44,51,64,54,44,77,84
"175",34.2859939972271,5.27660070321971,52,49,63,57,33,73,93
"176",35.0434484548896,4.20082493149421,44,43,63,56,34,71,91
"177",36.2126360861172,4.6230829396242,49,45,60,59,38,81,89
"178",34.1960114772829,4.39438508161106,40,44,52,54,30,73,88
"179",39.4634836379025,2.57282951052855,43,53,67,44,33,78,89
"180",32.1272224796202,4.48696646139325,45,55,60,46,35,84,91
"181",33.9087889915591,3.92811265351099,43,48,62,58,39,79,89
"182",33.214212064081,5.13736609551798,40,38,62,47,23,66,81
"183",38.1765538776894,4.1050027212842,53,50,69,60,41,77,91
"184",33.6056852150388,4.92143417827883,44,45,60,55,34,72,84
"185",38.6324334520245,6.59583628394558,46,47,72,57,31,75,90
"186",40.5298268042037,3.79597361328919,46,59,66,52,37,83,89
"187",37.0756857077171,3.33772883563316,46,43,60,60,33,90,90
"188",38.5453995090761,5.0693471454954,54,41,58,54,34,77,79
"189",35.0376707199477,4.05181224412377,40,45,62,55,33,76,91
"190",38.5109259724827,4.0488085957702,48,47,69,62,27,58,84
"191",33.1836423330148,5.86805985828721,46,52,73,53,44,81,88
"192",36.769686538904,5.15854671960456,37,44,70,65,38,79,90
"193",32.9640418729618,6.2960772841672,45,54,66,47,32,83,88
"194",36.2010473192614,3.9155828452023,49,46,61,43,28,69,90
"195",40.2626889850584,5.39277489743777,55,45,65,49,33,81,93
"196",39.1017033862456,4.97396508998277,48,38,60,53,36,79,93
"197",35.6717214560788,3.74395886623503,40,43,63,60,34,79,87
"198",34.6344401023364,4.06431371987658,46,52,65,54,34,75,91
"199",34.4296728706767,4.80331417020577,36,45,62,55,41,86,91
"200",34.7607429561298,5.14226867473916,43,49,60,52,31,80,85
"201",37.8939508612042,4.54021057546478,40,53,72,56,35,76,89
"202",33.9413434083448,5.61792610249498,39,55,59,52,47,75,86
"203",45.6126922707167,4.279577644998,43,47,68,57,30,73,87
"204",37.6561300342137,4.41648805696617,43,46,66,61,35,79,88
"205",34.1003370108966,5.21632450388831,48,46,62,44,41,71,85
"206",38.1515145448671,6.24499124039295,53,48,68,69,33,82,81
"207",36.634311786045,4.23209801569614,49,43,55,56,31,76,90
"208",35.9483572833993,6.21306312902564,47,59,66,58,37,82,86
"209",38.798390863392,3.85566674345051,38,41,67,48,39,83,90
"210",37.6938222326971,6.47017704967219,47,48,64,56,39,76,90
"211",40.0787385904435,3.49757549251923,46,52,72,60,40,81,88
"212",35.4266534498809,5.14177954079158,42,47,58,51,35,73,91
"213",42.3886187264395,3.4436018725255,51,48,57,55,43,80,89
"214",32.6974107827448,7.17641951836797,47,51,61,56,36,77,89
"215",37.4160585113876,5.29518480198941,57,44,68,54,33,75,85
"216",38.3543911811366,5.44452751979666,38,48,62,64,36,83,91
"217",40.644322373801,6.81819905589899,52,57,70,53,40,76,87
"218",33.0265566258124,5.63571137614199,50,45,55,44,40,80,88
"219",33.5811166720029,4.98774061289078,37,42,66,54,37,80,89
"220",42.0269457111522,5.8109719535917,45,57,64,54,41,84,90
"221",38.1944386251976,5.15006923071298,43,47,71,58,34,82,92
"222",39.1465574051259,5.81713026015283,63,48,67,56,38,81,86
"223",34.6204145934232,5.40835391294468,49,52,68,55,39,84,89
"224",42.7715549414915,5.14261150713566,49,49,69,55,39,80,90
"225",37.2113199589422,4.89636098164043,42,48,67,62,35,80,87
"226",38.4078401089398,5.70193263692871,45,51,63,48,46,82,89
"227",36.7304437177879,6.04073413925934,54,55,65,59,42,81,87
"228",39.6824548946305,5.04912982976762,55,50,67,51,42,86,88
"229",35.8788703660257,6.754302674533,47,53,73,59,37,82,91
"230",43.7747557096336,5.05221281811076,49,53,71,47,36,79,91
"231",41.719305340645,2.93369248906565,51,46,59,56,37,84,85
"232",31.1370348065076,4.62937855045571,42,41,67,55,37,83,93
"233",35.1420326986,6.69308269356899,51,49,63,46,34,74,89
"234",36.9101568141444,6.15030963071281,58,58,63,53,44,79,86
"235",31.8350247342798,4.89538618595228,45,44,64,54,33,81,89
"236",33.8396296018599,4.48431150748002,46,44,65,54,39,83,89
"237",35.2880125497972,6.52367539233351,42,48,71,63,35,72,84
"238",38.448143184038,4.67412250127112,50,57,70,55,37,76,92
"239",37.287771677232,6.25083755089769,45,56,75,57,45,82,91
"240",35.2364806271542,5.65132368527441,43,53,62,59,45,82,87
"241",36.7546598922217,5.09210407609221,39,54,71,57,41,90,94
"242",45.6652547635995,4.93616787184284,58,56,74,54,42,77,83
"243",40.518476058408,4.16395508175673,45,54,66,61,33,78,92
"244",38.6489296614914,6.72874451432447,56,38,61,52,34,76,90
"245",39.3373135300138,4.03291697821887,49,59,65,61,39,78,90
"246",35.3046062475851,5.56635890632894,37,49,62,52,40,71,84
"247",37.3088628573879,4.54937890123243,33,45,58,59,29,72,90
"248",37.8445645395528,3.90211885885338,42,48,66,61,26,71,86
"249",35.5767064788304,3.74539180986506,49,43,58,59,22,74,88
"250",35.6259873790093,7.15667892207815,43,41,63,60,27,76,89
"251",38.5046295177599,5.34020110692364,46,54,73,60,29,71,85
"252",35.7846118719875,5.53702271802427,46,38,64,57,35,77,86
"253",36.4678432293292,5.958403208413,51,51,62,52,45,86,93
"254",36.0413662929576,6.42177980813989,40,42,60,50,37,85,92
"255",39.5303511769123,4.83373895286116,39,42,60,65,34,82,85
"256",38.4509699477468,5.78824301800379,50,50,60,64,38,70,91
"257",36.0889895569356,4.37374333236941,49,50,71,60,32,79,88
"258",36.1447117108292,7.00945359610155,53,43,69,57,32,75,86
"259",39.9413100323829,6.48125353853947,54,51,71,56,35,78,87
"260",36.4860415931205,5.16474888002112,53,46,60,53,43,86,93
"261",41.0290394246713,5.74235339410417,44,45,67,59,40,80,88
"262",36.7049246947054,4.23553199189737,48,49,69,63,41,81,88
"263",36.0340135606184,6.4614512586786,37,44,61,61,42,82,91
"264",31.2557964966456,3.64590361161427,43,54,53,53,42,77,92
"265",35.0588758205426,3.78214452457843,48,51,59,55,39,77,89
"266",32.8016894593945,6.43851940267339,48,51,62,53,39,77,85
"267",42.7935228079414,7.6890046998286,49,47,64,67,27,79,87
"268",38.3847168779441,6.39010727981053,54,43,61,58,35,80,87
"269",38.5823162396647,6.10192418258703,53,51,53,58,37,76,89
"270",36.8899261812187,4.72829473396486,59,46,61,56,31,76,87
"271",28.8394959170298,6.15223751238935,43,45,73,57,41,80,88
"272",36.8586234523878,5.72033481906844,50,44,65,53,35,80,89
"273",37.0142094147853,5.06455210829675,29,51,68,53,40,83,89
"274",33.324088770187,4.93029093174031,40,44,55,53,28,76,92
"275",37.7527756462858,6.19479764733255,41,46,72,64,44,79,92
"276",41.8155998106173,3.86540896293925,51,46,68,60,36,85,90
"277",36.8934403678466,6.06484166247858,43,48,71,55,33,77,93
"278",40.0882542713322,5.05114100089972,47,48,69,51,37,75,92
"279",35.7998712443435,5.80779243145309,46,49,62,52,35,76,88
"280",37.201729645978,6.34188539918939,47,50,62,54,32,80,88
"281",43.1074235658434,4.44933131781123,45,51,68,60,34,76,86
"282",38.9485564179438,5.63372518922889,45,39,65,55,25,78,87
"283",40.8380545904011,4.6751724250156,53,54,64,51,38,74,89
"284",35.1154019883973,5.84614518659475,45,47,60,50,30,82,85
"285",41.0509960700737,5.0170413878429,52,59,65,63,39,84,81
"286",42.0177699289462,4.67447737126511,43,43,63,52,35,82,89
"287",40.5181886723354,4.11420586100585,50,42,63,48,41,81,91
"288",37.0185368097744,4.66860296489619,46,45,72,58,33,77,86
"289",40.9165366594832,4.98947810722962,45,48,70,59,30,77,87
"290",36.7210395032373,6.4333550933214,53,49,57,55,42,82,81
"291",33.6137505509115,4.24558935701251,52,47,62,55,29,75,94
"292",38.762039155803,5.4961936225036,50,47,61,54,26,71,87
"293",37.2674916445693,4.13203802421035,52,57,61,57,41,82,88
"294",36.3011067242376,4.88844995170415,43,43,59,57,39,78,89
"295",41.4633276378931,5.19947351107364,56,55,63,54,42,77,90
"296",35.9377202169988,3.35453157272247,40,43,61,52,41,79,91
"297",38.255945274902,5.78599150550297,41,55,65,56,45,78,90
"298",30.7076933802467,4.84707038906751,40,38,57,58,32,74,88
"299",32.8885594573298,3.43698827323987,46,42,55,54,34,75,92
"300",34.9466114301296,3.93031505937198,42,49,60,52,34,72,86
